transaction_id,order_id,original_amount,currency,merchant_name,transaction_date,bank_reference,expected_order_match,expected_gateway_match,expected_bank_match
TXN000543,ORD000543,20202.73,INR,Daily Needs,2026-08-15,BANK-306AEEAB,True,True,True
TXN000544,ORD000544,661.96,INR,ABC Electronics,2026-08-15,BANK-35FE1902,True,True,True
TXN000545,ORD000545,4109.67,INR,Smart Home,2026-08-01,BANK-135FC889,True,True,True
TXN000546,ORD000546,1982.43,INR,Fresh Mart,2026-08-03,BANK-04C805F0,True,True,True
TXN000547,ORD000547,19615.17,INR,Green Grocery,2026-08-17,BANK-9FCB1076,True,True,True
TXN000548,ORD000548,23434.97,INR,Sri Lakshmi Stores,2026-08-04,BANK-223C71C7,True,True,True
TXN000549,ORD000549,12770.6,INR,Tech World,2026-08-08,BANK-8C570B8E,True,True,True
TXN000550,ORD000550,5405.89,INR,Urban Fashion,2026-08-01,BANK-726028B9,True,True,True
TXN000551,ORD000551,14538.29,INR,Fresh Mart,2026-08-12,BANK-A5BEC4F0,True,True,True
TXN000552,ORD000552,13218.19,INR,Sri Lakshmi Stores,2026-08-07,BANK-DCE55DC8,True,True,True
TXN000553,ORD000553,16783.02,INR,Urban Fashion,2026-08-01,BANK-F70BB5AC,True,True,True
TXN000554,ORD000554,21046.96,INR,Green Grocery,2026-08-19,BANK-C3B127A6,True,True,True
TXN000555,ORD000555,4978.98,INR,Sri Lakshmi Stores,2026-08-05,BANK-B81F1310,True,True,True
TXN000556,ORD000556,7128.58,INR,Fresh Mart,2026-08-08,BANK-C779F926,True,True,True
TXN000557,ORD000557,11140.92,INR,Urban Fashion,2026-08-18,BANK-49F9C0E2,True,True,True
TXN000558,ORD000558,8470.83,INR,Smart Home,2026-08-05,BANK-45DE69C8,True,True,True
TXN000559,ORD000559,14450.45,INR,Green Grocery,2026-08-13,BANK-0C5389AF,True,True,True
TXN000560,ORD000560,10783.03,INR,Daily Needs,2026-08-13,BANK-427AD76A,True,True,True
TXN000561,ORD000561,5633.26,INR,ABC Electronics,2026-08-20,BANK-438051F7,True,True,True
TXN000562,ORD000562,17329.09,INR,Smart Home,2026-08-12,BANK-BE0D5887,True,True,True
TXN000563,ORD000563,18418.95,INR,ABC Electronics,2026-08-15,BANK-CD22F3C8,True,True,True
TXN000564,ORD000564,23710.13,INR,ABC Electronics,2026-08-03,BANK-F774E8E5,True,True,True
TXN000565,ORD000565,22225.44,INR,Fresh Mart,2026-08-07,BANK-8ADA60DA,True,True,True
TXN000566,ORD000566,3882.4,INR,Green Grocery,2026-08-17,BANK-7A519652,True,True,True
TXN000567,ORD000567,17953.95,INR,Fresh Mart,2026-08-16,BANK-F9B426D4,True,True,True
TXN000568,ORD000568,21409.37,INR,Smart Home,2026-08-11,BANK-8CB56C64,True,True,True
TXN000569,ORD000569,11361.33,INR,Fresh Mart,2026-08-12,BANK-772C673C,True,True,True
TXN000570,ORD000570,14300.68,INR,ABC Electronics,2026-08-01,BANK-79CFFBAD,True,True,True
TXN000571,ORD000571,2467.59,INR,Tech World,2026-08-20,BANK-88522D11,True,True,True
TXN000572,ORD000572,4603.05,INR,Smart Home,2026-08-06,BANK-BAAC5DC7,True,True,True
TXN000573,ORD000573,2045.46,INR,Fresh Mart,2026-08-13,BANK-6BE5CBEC,True,True,True
TXN000574,ORD000574,20493.66,INR,Fresh Mart,2026-08-20,BANK-F20D9AFB,True,True,True
TXN000575,ORD000575,15723.25,INR,Fresh Mart,2026-08-10,BANK-63FE2A8E,True,True,True
TXN000576,ORD000576,14564.0,INR,Daily Needs,2026-08-15,BANK-B88F4291,True,True,True
TXN000577,ORD000577,9234.0,INR,Sri Lakshmi Stores,2026-08-06,BANK-B3E2DEDB,True,True,True
TXN000578,ORD000578,5554.78,INR,Daily Needs,2026-08-07,BANK-5547F977,True,True,True
TXN000579,ORD000579,13466.2,INR,Tech World,2026-08-15,BANK-E2C64B8D,True,True,True
TXN000580,ORD000580,24477.14,INR,Daily Needs,2026-08-15,BANK-7761938B,True,True,True
TXN000581,ORD000581,9999.56,INR,Sri Lakshmi Stores,2026-08-04,BANK-24FEDA3F,True,True,True
TXN000582,ORD000582,2479.33,INR,Urban Fashion,2026-08-14,BANK-0A8C8886,True,True,True
TXN000583,ORD000583,11363.53,INR,Green Grocery,2026-08-21,BANK-A02924B2,True,True,True
TXN000584,ORD000584,5177.29,INR,Sri Lakshmi Stores,2026-08-16,BANK-C7C25F27,True,True,True
TXN000585,ORD000585,15161.07,INR,Daily Needs,2026-08-13,BANK-B21A2D28,True,True,True
TXN000586,ORD000586,13647.05,INR,Sri Lakshmi Stores,2026-08-10,BANK-95ED1012,True,True,True
TXN000587,ORD000587,22939.52,INR,Sri Lakshmi Stores,2026-08-01,BANK-6F741FB6,True,True,True
TXN000588,ORD000588,10408.23,INR,Daily Needs,2026-08-10,BANK-1B519299,True,True,True
TXN000589,ORD000589,11450.27,INR,Green Grocery,2026-08-15,BANK-B1799F6A,True,True,True
TXN000590,ORD000590,21697.71,INR,Tech World,2026-08-16,BANK-C9A82BD3,True,True,True
TXN000591,ORD000591,18361.99,INR,Fresh Mart,2026-08-11,BANK-9FCF2064,True,True,True
TXN000592,ORD000592,1701.22,INR,Smart Home,2026-08-03,BANK-7145ACF2,True,True,True
TXN000593,ORD000593,10112.1,INR,Green Grocery,2026-08-04,BANK-89043818,True,True,True
TXN000594,ORD000594,8720.84,INR,ABC Electronics,2026-08-19,BANK-F827886B,True,True,True
TXN000595,ORD000595,15158.03,INR,Smart Home,2026-08-06,BANK-8EA9EB6E,True,True,True
TXN000596,ORD000596,4774.79,INR,Fresh Mart,2026-08-17,BANK-3401DEA5,True,True,True
TXN000597,ORD000597,4358.24,INR,Tech World,2026-08-04,BANK-0F92A78B,True,True,True
TXN000598,ORD000598,15580.27,INR,Daily Needs,2026-08-01,BANK-9F8B77EC,True,True,True
TXN000599,ORD000599,23356.12,INR,Smart Home,2026-08-12,BANK-9FAAAC63,True,True,True
TXN000600,ORD000600,11861.59,INR,Tech World,2026-08-21,BANK-CFF28273,True,True,True
TXN000601,ORD000601,7809.22,INR,Tech World,2026-08-07,BANK-405133AF,True,True,True
TXN000602,ORD000602,10855.53,INR,Tech World,2026-08-09,BANK-26A528D4,True,True,True
TXN000603,ORD000603,10141.2,INR,Smart Home,2026-08-02,BANK-5EACDE4E,True,True,True
TXN000604,ORD000604,6926.74,INR,Green Grocery,2026-08-01,BANK-2892EDB2,True,True,True
TXN000605,ORD000605,9736.34,INR,Smart Home,2026-08-13,BANK-49B44D05,True,True,True
TXN000606,ORD000606,2572.14,INR,Urban Fashion,2026-08-07,BANK-FA4E9198,True,True,True
TXN000607,ORD000607,12676.69,INR,Daily Needs,2026-08-17,BANK-75DAEE65,True,True,True
TXN000608,ORD000608,23746.65,INR,ABC Electronics,2026-08-05,BANK-EDD465C2,True,True,True
TXN000609,ORD000609,15235.23,INR,Fresh Mart,2026-08-08,BANK-E86BD04F,True,True,True
TXN000610,ORD000610,9181.25,INR,Smart Home,2026-08-03,BANK-B37BA01B,True,True,True
TXN000611,ORD000611,3393.53,INR,ABC Electronics,2026-08-18,BANK-06A6FCC9,True,True,True
TXN000612,ORD000612,12320.7,INR,Urban Fashion,2026-08-19,BANK-FBE2DAAD,True,True,True
TXN000613,ORD000613,3774.97,INR,ABC Electronics,2026-08-17,BANK-B6028B46,True,True,True
TXN000614,ORD000614,18916.14,INR,ABC Electronics,2026-08-03,BANK-76A95B3A,True,True,True
TXN000615,ORD000615,15830.07,INR,Tech World,2026-08-06,BANK-CF901716,True,True,True
TXN000616,ORD000616,14607.63,INR,ABC Electronics,2026-08-15,BANK-D226D5F7,True,True,True
TXN000617,ORD000617,21643.36,INR,Sri Lakshmi Stores,2026-08-02,BANK-A4D04240,True,True,True
TXN000618,ORD000618,11635.65,INR,Green Grocery,2026-08-16,BANK-EE81E5C0,True,True,True
TXN000619,ORD000619,10145.42,INR,Green Grocery,2026-08-12,BANK-F4E0E2B1,True,True,True
TXN000620,ORD000620,21843.32,INR,Sri Lakshmi Stores,2026-08-10,BANK-1E397E3C,True,True,True
TXN000621,ORD000621,12418.88,INR,Sri Lakshmi Stores,2026-08-06,BANK-8C8AD0C5,True,True,True
TXN000622,ORD000622,24978.34,INR,Sri Lakshmi Stores,2026-08-06,BANK-9FC28A07,True,True,True
TXN000623,ORD000623,11128.93,INR,Green Grocery,2026-08-21,BANK-8AFE591E,True,True,True
TXN000624,ORD000624,5800.79,INR,Green Grocery,2026-08-11,BANK-6741DB51,True,True,True
TXN000625,ORD000625,9913.02,INR,Sri Lakshmi Stores,2026-08-08,BANK-F5D57261,True,True,True
TXN000626,ORD000626,21818.4,INR,Daily Needs,2026-08-10,BANK-FA095954,True,True,True
TXN000627,ORD000627,18001.96,INR,ABC Electronics,2026-08-14,BANK-BB46B024,True,True,True
TXN000628,ORD000628,8753.64,INR,Green Grocery,2026-08-05,BANK-2E633B1E,True,True,True
TXN000629,ORD000629,13004.89,INR,Daily Needs,2026-08-02,BANK-5307563E,True,True,True
TXN000630,ORD000630,6302.73,INR,Smart Home,2026-08-18,BANK-96F70D0E,True,True,True
TXN000631,ORD000631,21844.41,INR,Tech World,2026-08-14,BANK-45361124,True,True,True
TXN000632,ORD000632,5960.05,INR,Sri Lakshmi Stores,2026-08-05,BANK-96ECA28A,True,True,True
TXN000633,ORD000633,15331.61,INR,ABC Electronics,2026-08-08,BANK-09A6E31D,True,True,True
TXN000634,ORD000634,6092.0,INR,ABC Electronics,2026-08-21,BANK-11E6B044,True,True,True
TXN000635,ORD000635,13981.02,INR,Green Grocery,2026-08-20,BANK-7B7F168F,True,True,True
TXN000636,ORD000636,583.95,INR,Green Grocery,2026-08-06,BANK-73B11544,True,True,True
TXN000637,ORD000637,6379.75,INR,Smart Home,2026-08-18,BANK-6FBE2072,True,True,True
TXN000638,ORD000638,3780.82,INR,ABC Electronics,2026-08-06,BANK-2AF1AE9A,True,True,True
TXN000639,ORD000639,21561.38,INR,Fresh Mart,2026-08-15,BANK-0206D9E4,True,True,True
TXN000640,ORD000640,3905.0,INR,Tech World,2026-08-15,BANK-7489C2AA,True,True,True
TXN000641,ORD000641,2897.17,INR,Daily Needs,2026-08-06,BANK-5FB3F36C,True,True,True
TXN000642,ORD000642,4951.34,INR,Tech World,2026-08-19,BANK-CCBA93BD,True,True,True
TXN000643,ORD000643,9670.77,INR,Tech World,2026-08-10,BANK-57F993ED,True,True,True
TXN000644,ORD000644,21188.41,INR,Tech World,2026-08-09,BANK-FFF57C78,True,True,True
TXN000645,ORD000645,14588.19,INR,Urban Fashion,2026-08-02,BANK-054DCAF3,True,True,True
TXN000646,ORD000646,289.92,INR,Urban Fashion,2026-08-06,BANK-B0F092F4,True,True,True
TXN000647,ORD000647,19617.7,INR,Smart Home,2026-08-04,BANK-898D55CB,True,True,True
TXN000648,ORD000648,14994.79,INR,Tech World,2026-08-18,BANK-8F6D12B2,True,True,True
TXN000649,ORD000649,24272.39,INR,Tech World,2026-08-11,BANK-970165A8,True,True,True
TXN000650,ORD000650,17468.95,INR,Sri Lakshmi Stores,2026-08-07,BANK-4D4161D9,True,True,True
TXN000651,ORD000651,23576.61,INR,Green Grocery,2026-08-19,BANK-9E44AF7F,True,True,True
TXN000652,ORD000652,5160.98,INR,Daily Needs,2026-08-02,BANK-DC04F940,True,True,True
TXN000653,ORD000653,21205.01,INR,ABC Electronics,2026-08-19,BANK-9931C1F7,True,True,True
TXN000654,ORD000654,4208.48,INR,Sri Lakshmi Stores,2026-08-04,BANK-3C14AA8E,True,True,True
TXN000655,ORD000655,22517.14,INR,Green Grocery,2026-08-14,BANK-B5004894,True,True,True
TXN000656,ORD000656,15077.91,INR,Fresh Mart,2026-08-09,BANK-DD761E51,True,True,True
TXN000657,ORD000657,6034.35,INR,Fresh Mart,2026-08-13,BANK-D8F32E02,True,True,True
TXN000658,ORD000658,1379.14,INR,Sri Lakshmi Stores,2026-08-19,BANK-8899BAE3,True,True,True
TXN000659,ORD000659,23444.22,INR,Fresh Mart,2026-08-16,BANK-8F603BC7,True,True,True
TXN000660,ORD000660,22925.27,INR,Green Grocery,2026-08-11,BANK-7BFEA406,True,True,True
TXN000661,ORD000661,12555.75,INR,Urban Fashion,2026-08-08,BANK-9D4A9F2E,True,True,True
TXN000662,ORD000662,20073.48,INR,Fresh Mart,2026-08-04,BANK-08D9644D,True,True,True
TXN000663,ORD000663,18491.67,INR,Fresh Mart,2026-08-01,BANK-D5020F51,True,True,True
TXN000664,ORD000664,6669.89,INR,ABC Electronics,2026-08-14,BANK-D19AFE87,True,True,True
TXN000665,ORD000665,11306.05,INR,Smart Home,2026-08-13,BANK-67DB8A45,True,True,True
TXN000666,ORD000666,10928.06,INR,Urban Fashion,2026-08-03,BANK-6BF011A6,True,True,True
TXN000667,ORD000667,7009.55,INR,Fresh Mart,2026-08-18,BANK-D5F11D00,True,True,True
TXN000668,ORD000668,23878.23,INR,ABC Electronics,2026-08-21,BANK-D826E47E,True,True,True
TXN000669,ORD000669,24006.52,INR,Daily Needs,2026-08-01,BANK-66C9F495,True,True,True
TXN000670,ORD000670,6574.67,INR,ABC Electronics,2026-08-18,BANK-1E4B26AA,True,True,True
TXN000671,ORD000671,18180.98,INR,ABC Electronics,2026-08-02,BANK-BCE3DDB6,True,True,True
TXN000672,ORD000672,8475.72,INR,Green Grocery,2026-08-18,BANK-856FD0DF,True,True,True
TXN000673,ORD000673,9818.07,INR,ABC Electronics,2026-08-20,BANK-DAF77C91,True,True,True
TXN000674,ORD000674,6958.67,INR,Tech World,2026-08-09,BANK-988C29EA,True,True,True
TXN000675,ORD000675,13582.83,INR,Green Grocery,2026-08-11,BANK-98A323F9,True,True,True
TXN000676,ORD000676,11322.17,INR,ABC Electronics,2026-08-16,BANK-B38535A5,True,True,True
TXN000677,ORD000677,23065.72,INR,Daily Needs,2026-08-18,BANK-68705757,True,True,True
TXN000678,ORD000678,23285.31,INR,Daily Needs,2026-08-14,BANK-9DC83943,True,True,True
TXN000679,ORD000679,7801.98,INR,Sri Lakshmi Stores,2026-08-18,BANK-8A0E5C38,True,True,True
TXN000680,ORD000680,7682.31,INR,Smart Home,2026-08-17,BANK-09F855F9,True,True,True
TXN000681,ORD000681,4011.27,INR,Tech World,2026-08-13,BANK-DE52B418,True,True,True
TXN000682,ORD000682,5040.33,INR,Fresh Mart,2026-08-12,BANK-E2391781,True,True,True
TXN000683,ORD000683,19166.3,INR,Smart Home,2026-08-08,BANK-C746028C,True,True,True
TXN000684,ORD000684,21773.85,INR,Green Grocery,2026-08-17,BANK-51DA5EC8,True,True,True
TXN000685,ORD000685,12077.99,INR,Sri Lakshmi Stores,2026-08-05,BANK-A914D442,True,True,True
TXN000686,ORD000686,22969.38,INR,Smart Home,2026-08-16,BANK-66B2E87C,True,True,True
TXN000687,ORD000687,19350.6,INR,Green Grocery,2026-08-14,BANK-96B37591,True,True,True
TXN000688,ORD000688,17606.09,INR,Fresh Mart,2026-08-02,BANK-40FC4376,True,True,True
TXN000689,ORD000689,16703.86,INR,Fresh Mart,2026-08-10,BANK-F294B263,True,True,True
TXN000690,ORD000690,22538.65,INR,Green Grocery,2026-08-17,BANK-63D05237,True,True,True
TXN000691,ORD000691,570.7,INR,Fresh Mart,2026-08-10,BANK-4D8F9EB4,True,True,True
TXN000692,ORD000692,24785.2,INR,Green Grocery,2026-08-04,BANK-00323AEC,True,True,True
TXN000693,ORD000693,11244.22,INR,Tech World,2026-08-01,BANK-F6B0E9F9,True,True,True
TXN000694,ORD000694,12256.89,INR,Daily Needs,2026-08-14,BANK-4C91C916,True,True,True
TXN000695,ORD000695,18960.33,INR,Green Grocery,2026-08-17,BANK-B3D85F68,True,True,True
TXN000696,ORD000696,20189.4,INR,Fresh Mart,2026-08-18,BANK-FA0DA50F,True,True,True
TXN000697,ORD000697,21097.55,INR,Sri Lakshmi Stores,2026-08-06,BANK-259D7704,True,True,True
TXN000698,ORD000698,3865.41,INR,Green Grocery,2026-08-03,BANK-746DEBBB,True,True,True
TXN000699,ORD000699,13649.86,INR,Urban Fashion,2026-08-05,BANK-40658312,True,True,True
TXN000700,ORD000700,9255.43,INR,Fresh Mart,2026-08-09,BANK-1F5B653A,True,True,True
TXN000701,ORD000701,24427.57,INR,Sri Lakshmi Stores,2026-08-21,BANK-102FB041,True,True,True
TXN000702,ORD000702,5736.43,INR,Urban Fashion,2026-08-15,BANK-90B42E92,True,True,True
TXN000703,ORD000703,10041.16,INR,Sri Lakshmi Stores,2026-08-17,BANK-C9C1974E,True,True,True
TXN000704,ORD000704,17810.18,INR,Smart Home,2026-08-02,BANK-7B74490E,True,True,True
TXN000705,ORD000705,17361.14,INR,Green Grocery,2026-08-20,BANK-6C8C026A,True,True,True
TXN000706,ORD000706,9030.8,INR,Green Grocery,2026-08-14,BANK-39E9FE42,True,True,True
TXN000707,ORD000707,7278.09,INR,Smart Home,2026-08-15,BANK-79B952F4,True,True,True
TXN000708,ORD000708,22365.03,INR,Daily Needs,2026-08-02,BANK-88D5BA51,True,True,True
TXN000709,ORD000709,16293.92,INR,Green Grocery,2026-08-17,BANK-C5F43958,True,True,True
TXN000710,ORD000710,10748.61,INR,Sri Lakshmi Stores,2026-08-15,BANK-ED94ABC1,True,True,True
TXN000711,ORD000711,21342.54,INR,Sri Lakshmi Stores,2026-08-14,BANK-1C20B980,True,True,True
TXN000712,ORD000712,8621.79,INR,Green Grocery,2026-08-01,BANK-3F43279E,True,True,True
TXN000713,ORD000713,19627.94,INR,Smart Home,2026-08-05,BANK-9C8433CF,True,True,True
TXN000714,ORD000714,17967.44,INR,ABC Electronics,2026-08-03,BANK-F8B61578,True,True,True
TXN000715,ORD000715,16727.04,INR,Sri Lakshmi Stores,2026-08-10,BANK-56100E0B,True,True,True
TXN000716,ORD000716,11840.71,INR,Fresh Mart,2026-08-10,BANK-5B43B9A5,True,True,True
TXN000717,ORD000717,10466.64,INR,Tech World,2026-08-07,BANK-23450888,True,True,True
TXN000718,ORD000718,20084.93,INR,ABC Electronics,2026-08-21,BANK-18BD4CB5,True,True,True
TXN000719,ORD000719,1906.67,INR,Sri Lakshmi Stores,2026-08-03,BANK-960BAD35,True,True,True
TXN000720,ORD000720,16487.28,INR,Daily Needs,2026-08-17,BANK-CA065E85,True,True,True
TXN000721,ORD000721,20839.02,INR,Sri Lakshmi Stores,2026-08-02,BANK-9A45CC78,True,True,True
TXN000722,ORD000722,14454.22,INR,Urban Fashion,2026-08-18,BANK-0AC8DB51,True,True,True
TXN000723,ORD000723,1472.67,INR,Smart Home,2026-08-06,BANK-2FBB3332,True,True,True
TXN000724,ORD000724,10654.83,INR,Fresh Mart,2026-08-04,BANK-9E4329B4,True,True,True
TXN000725,ORD000725,10737.89,INR,Daily Needs,2026-08-07,BANK-6360E10B,True,True,True
TXN000726,ORD000726,21675.1,INR,Fresh Mart,2026-08-07,BANK-294A378A,True,True,True
TXN000727,ORD000727,13290.18,INR,Smart Home,2026-08-10,BANK-598FC013,True,True,True
TXN000728,ORD000728,6466.11,INR,Sri Lakshmi Stores,2026-08-01,BANK-D622AB19,True,True,True
TXN000729,ORD000729,5684.78,INR,Daily Needs,2026-08-05,BANK-EB199AFC,True,True,True
TXN000730,ORD000730,16886.97,INR,Daily Needs,2026-08-15,BANK-1764A178,True,True,True
TXN000731,ORD000731,5421.94,INR,Smart Home,2026-08-08,BANK-D39E7D33,True,True,True
TXN000732,ORD000732,5891.71,INR,Daily Needs,2026-08-06,BANK-AEE4A16D,True,True,True
TXN000733,ORD000733,22947.88,INR,Sri Lakshmi Stores,2026-08-01,BANK-81A03059,True,True,True
TXN000734,ORD000734,20295.84,INR,Daily Needs,2026-08-02,BANK-4AD56714,True,True,True
TXN000735,ORD000735,9133.3,INR,Smart Home,2026-08-06,BANK-FCA2C164,True,True,True
TXN000736,ORD000736,18011.67,INR,Sri Lakshmi Stores,2026-08-16,BANK-FC86C12E,True,True,True
TXN000737,ORD000737,1275.15,INR,Fresh Mart,2026-08-13,BANK-1324415B,True,True,True
TXN000738,ORD000738,23232.73,INR,Tech World,2026-08-19,BANK-1B806D4B,True,True,True
TXN000739,ORD000739,14807.47,INR,ABC Electronics,2026-08-19,BANK-5E7D0B19,True,True,True
TXN000740,ORD000740,15518.9,INR,Daily Needs,2026-08-04,BANK-D1A6638D,True,True,True
TXN000741,ORD000741,10143.2,INR,Smart Home,2026-08-13,BANK-9CD13D12,True,True,True
TXN000742,ORD000742,2747.39,INR,Tech World,2026-08-20,BANK-F2FDFBDF,True,True,True
TXN000743,ORD000743,13370.61,INR,Smart Home,2026-08-09,BANK-C60D3CE6,True,True,True
TXN000744,ORD000744,21496.48,INR,Sri Lakshmi Stores,2026-08-01,BANK-CB7E74DA,True,True,True
TXN000745,ORD000745,17361.34,INR,Tech World,2026-08-06,BANK-B191C49D,True,True,True
TXN000746,ORD000746,13374.9,INR,Sri Lakshmi Stores,2026-08-16,BANK-CCF1B42F,True,True,True
TXN000747,ORD000747,7276.18,INR,Fresh Mart,2026-08-16,BANK-8EFCB35E,True,True,True
TXN000748,ORD000748,10540.74,INR,Smart Home,2026-08-01,BANK-13762811,True,True,True
TXN000749,ORD000749,9942.86,INR,Tech World,2026-08-08,BANK-24B72E51,True,True,True
TXN000750,ORD000750,5325.93,INR,Sri Lakshmi Stores,2026-08-14,BANK-EA439AC7,True,True,True
TXN000751,ORD000751,24059.88,INR,Urban Fashion,2026-08-01,BANK-7ECE8D3F,True,True,True
TXN000752,ORD000752,18740.47,INR,Smart Home,2026-08-07,BANK-CEDADB07,True,True,True
TXN000753,ORD000753,7864.59,INR,Sri Lakshmi Stores,2026-08-12,BANK-28C7856B,True,True,True
TXN000754,ORD000754,12571.98,INR,Fresh Mart,2026-08-13,BANK-155392B0,True,True,True
TXN000755,ORD000755,9250.59,INR,Green Grocery,2026-08-08,BANK-7622D383,True,True,True
TXN000756,ORD000756,21773.63,INR,Daily Needs,2026-08-04,BANK-386518A4,True,True,True
TXN000757,ORD000757,24490.38,INR,Tech World,2026-08-09,BANK-479F5408,True,True,True
TXN000758,ORD000758,6240.3,INR,ABC Electronics,2026-08-02,BANK-60F93795,True,True,True
TXN000759,ORD000759,16579.1,INR,Green Grocery,2026-08-20,BANK-246FD759,True,True,True
TXN000760,ORD000760,19629.16,INR,Tech World,2026-08-03,BANK-59194FE0,True,True,True
TXN000761,ORD000761,17973.49,INR,ABC Electronics,2026-08-12,BANK-AF30F08D,True,True,True
TXN000762,ORD000762,10482.31,INR,Daily Needs,2026-08-09,BANK-B52046CC,True,True,True
TXN000763,ORD000763,2546.95,INR,Tech World,2026-08-05,BANK-255EDE06,True,True,True
TXN000764,ORD000764,14639.11,INR,Daily Needs,2026-08-09,BANK-51979052,True,True,True
TXN000765,ORD000765,18311.0,INR,Daily Needs,2026-08-18,BANK-96BE16A7,True,True,True
TXN000766,ORD000766,13097.33,INR,Fresh Mart,2026-08-13,BANK-1180FF31,True,True,True
TXN000767,ORD000767,2192.79,INR,Green Grocery,2026-08-11,BANK-7BD9215D,True,True,True
TXN000768,ORD000768,24343.96,INR,Green Grocery,2026-08-10,BANK-4E40C1EC,True,True,True
TXN000769,ORD000769,14736.09,INR,Fresh Mart,2026-08-18,BANK-4F6FF770,True,True,True
TXN000770,ORD000770,11164.49,INR,Tech World,2026-08-04,BANK-0A3F00E0,True,True,True
TXN000771,ORD000771,11195.36,INR,Green Grocery,2026-08-19,BANK-6E19CCE4,True,True,True
TXN000772,ORD000772,14312.27,INR,Smart Home,2026-08-09,BANK-8B043EA8,True,True,True
TXN000773,ORD000773,23998.6,INR,ABC Electronics,2026-08-09,BANK-10482894,True,True,True
TXN000774,ORD000774,23505.17,INR,Smart Home,2026-08-16,BANK-6007788B,True,True,True
TXN000775,ORD000775,15464.79,INR,Green Grocery,2026-08-14,BANK-93712529,True,True,True
TXN000776,ORD000776,12977.68,INR,Smart Home,2026-08-09,BANK-6DA30C73,True,True,True
TXN000777,ORD000777,8373.39,INR,Green Grocery,2026-08-20,BANK-97872F03,True,True,True
TXN000778,ORD000778,23957.15,INR,Fresh Mart,2026-08-19,BANK-AFD176A3,True,True,True
TXN000779,ORD000779,10050.88,INR,Green Grocery,2026-08-13,BANK-67F9FF72,True,True,True
TXN000780,ORD000780,18459.41,INR,Fresh Mart,2026-08-08,BANK-CDE99104,True,True,True
TXN000781,ORD000781,17679.51,INR,Tech World,2026-08-14,BANK-8558AD2A,True,True,True
TXN000782,ORD000782,24008.1,INR,Daily Needs,2026-08-06,BANK-4BA28C79,True,True,True
TXN000783,ORD000783,20703.14,INR,Fresh Mart,2026-08-17,BANK-8BD58BFA,True,True,True
TXN000784,ORD000784,16907.35,INR,Tech World,2026-08-09,BANK-BBFC49CF,True,True,True
TXN000785,ORD000785,24450.95,INR,Tech World,2026-08-01,BANK-D0E4E075,True,True,True
TXN000786,ORD000786,9304.18,INR,ABC Electronics,2026-08-16,BANK-3917ADE4,True,True,True
TXN000787,ORD000787,13743.3,INR,Sri Lakshmi Stores,2026-08-20,BANK-DA40500A,True,True,True
TXN000788,ORD000788,7805.02,INR,Smart Home,2026-08-03,BANK-CA83FB04,True,True,True
TXN000789,ORD000789,4380.49,INR,Green Grocery,2026-08-17,BANK-E0ECDD4C,True,True,True
TXN000790,ORD000790,21058.47,INR,Sri Lakshmi Stores,2026-08-02,BANK-7F735BC5,True,True,True
TXN000791,ORD000791,16599.66,INR,Fresh Mart,2026-08-16,BANK-0ABBC2C9,True,True,True
TXN000792,ORD000792,3848.42,INR,Urban Fashion,2026-08-11,BANK-D7B8F5FB,True,True,True
TXN000793,ORD000793,14027.29,INR,ABC Electronics,2026-08-01,BANK-5E4C0D93,True,True,True
TXN000794,ORD000794,16053.76,INR,Urban Fashion,2026-08-19,BANK-70D172BD,True,True,True
TXN000795,ORD000795,4150.57,INR,Green Grocery,2026-08-17,BANK-E1E47655,True,True,True
TXN000796,ORD000796,7491.48,INR,Smart Home,2026-08-01,BANK-AE806918,True,True,True
TXN000797,ORD000797,6618.88,INR,Fresh Mart,2026-08-04,BANK-0A420F53,True,True,True
TXN000798,ORD000798,17555.09,INR,Green Grocery,2026-08-08,BANK-3B1CC95F,True,True,True
TXN000799,ORD000799,18478.92,INR,Sri Lakshmi Stores,2026-08-05,BANK-A35573C3,True,True,True
TXN000800,ORD000800,7496.33,INR,Smart Home,2026-08-08,BANK-7AC166F3,True,True,True
TXN000801,ORD000801,14610.84,INR,Sri Lakshmi Stores,2026-08-18,BANK-FF0DD027,True,True,True
TXN000802,ORD000802,1995.36,INR,Green Grocery,2026-08-03,BANK-248C3840,True,True,True
TXN000803,ORD000803,7923.34,INR,Green Grocery,2026-08-01,BANK-D181C600,True,True,True
TXN000804,ORD000804,9020.64,INR,ABC Electronics,2026-08-09,BANK-0128C11C,True,True,True
TXN000805,ORD000805,3433.97,INR,Tech World,2026-08-02,BANK-3661F1E9,True,True,True
TXN000806,ORD000806,2849.47,INR,Smart Home,2026-08-10,BANK-2D0EB28C,True,True,True
TXN000807,ORD000807,4937.42,INR,Daily Needs,2026-08-01,BANK-897F8C3A,True,True,True
TXN000808,ORD000808,19397.61,INR,Urban Fashion,2026-08-18,BANK-BCD0A551,True,True,True
TXN000809,ORD000809,20171.38,INR,Sri Lakshmi Stores,2026-08-12,BANK-A997BC96,True,True,True
TXN000810,ORD000810,15587.96,INR,Smart Home,2026-08-05,BANK-26359AC6,True,True,True
TXN000811,ORD000811,13330.54,INR,Urban Fashion,2026-08-03,BANK-FC24DBCC,True,True,True
TXN000812,ORD000812,4373.19,INR,Green Grocery,2026-08-01,BANK-DA104667,True,True,True
TXN000813,ORD000813,17184.27,INR,Tech World,2026-08-11,BANK-96645B47,True,True,True
